[03 February 2016 at 12:01:37 MST] - ::admin 
[03 February 2016 at 12:02:00 MST] - ::master 
[27 April 2016 at 06:38:43 MDT] - ::emote 21651
[27 April 2016 at 06:38:45 MDT] - ::emote 21652
[27 April 2016 at 06:38:46 MDT] - ::emote 21653
[27 April 2016 at 06:38:47 MDT] - ::emote 21654
[27 April 2016 at 06:38:48 MDT] - ::emote 21655
[27 April 2016 at 06:38:52 MDT] - ::emote 21656
[27 April 2016 at 06:38:53 MDT] - ::emote 21657
[27 April 2016 at 06:38:54 MDT] - ::emote 21658
[27 April 2016 at 06:38:56 MDT] - ::emote 21659
[27 April 2016 at 06:38:59 MDT] - ::emote 21660
[27 April 2016 at 06:39:02 MDT] - ::emote 21658
[27 April 2016 at 06:39:50 MDT] - ::emote 13128
[27 April 2016 at 06:41:47 MDT] - ::item 21404
[27 April 2016 at 06:42:00 MDT] - ::master 
[27 April 2016 at 06:42:30 MDT] - ::item 28408
[27 April 2016 at 06:42:41 MDT] - ::item 28412
[27 April 2016 at 06:42:50 MDT] - ::item 28400
[27 April 2016 at 06:43:43 MDT] - ::item 21371
[27 April 2016 at 06:44:26 MDT] - ::item 25555
[27 April 2016 at 06:45:21 MDT] - ::item 27069
[27 April 2016 at 06:45:23 MDT] - ::item 27071
[27 April 2016 at 06:46:00 MDT] - ::item 27168
[27 April 2016 at 06:46:27 MDT] - ::item 28441
[27 April 2016 at 06:46:32 MDT] - ::item 28437
[27 April 2016 at 06:46:52 MDT] - ::item 28429
[27 April 2016 at 06:46:54 MDT] - ::item 28430
[27 April 2016 at 06:47:11 MDT] - ::item 29534
[27 April 2016 at 06:47:17 MDT] - ::item 29537
[27 April 2016 at 06:47:27 MDT] - ::item 29540
[27 April 2016 at 06:48:44 MDT] - ::item 29543 10
[27 April 2016 at 06:48:51 MDT] - ::item 29544 10
[27 April 2016 at 06:49:17 MDT] - ::item 29522
[27 April 2016 at 06:49:36 MDT] - ::bank 
[27 April 2016 at 06:49:45 MDT] - ::item 30337
[27 April 2016 at 06:49:46 MDT] - ::item 30338
[27 April 2016 at 06:50:00 MDT] - ::30339 
[27 April 2016 at 06:50:02 MDT] - ::30340 
[27 April 2016 at 06:50:07 MDT] - ::item 30339
[27 April 2016 at 06:50:09 MDT] - ::item 30340
[27 April 2016 at 06:50:20 MDT] - ::item 30341
[27 April 2016 at 06:50:21 MDT] - ::item 30342
[27 April 2016 at 06:50:22 MDT] - ::item 30343
[27 April 2016 at 06:50:23 MDT] - ::item 30344
[27 April 2016 at 06:50:37 MDT] - ::item 30345
[27 April 2016 at 06:50:38 MDT] - ::item 30346
[27 April 2016 at 06:50:39 MDT] - ::item 30347
[27 April 2016 at 06:50:39 MDT] - ::item 30348
[27 April 2016 at 06:51:12 MDT] - ::item 30574 10
[27 April 2016 at 06:51:14 MDT] - ::item 30575 10
[27 April 2016 at 06:51:26 MDT] - ::item 30755
[27 April 2016 at 06:51:35 MDT] - ::item 30760
[27 April 2016 at 06:51:36 MDT] - ::item 30761
[27 April 2016 at 06:52:36 MDT] - ::item 30762
[27 April 2016 at 06:52:36 MDT] - ::item 30763
[27 April 2016 at 06:53:43 MDT] - ::item 30716
[27 April 2016 at 06:53:59 MDT] - ::item 30750
[27 April 2016 at 06:54:28 MDT] - ::item 31171
[27 April 2016 at 06:54:34 MDT] - ::item 31172
[27 April 2016 at 06:54:35 MDT] - ::item 31173
[27 April 2016 at 06:55:00 MDT] - ::item 31174
[27 April 2016 at 06:55:01 MDT] - ::item 31175
[27 April 2016 at 06:55:10 MDT] - ::item 31182
[27 April 2016 at 06:55:27 MDT] - ::item 31375
[27 April 2016 at 06:55:29 MDT] - ::item 31376
[27 April 2016 at 06:56:09 MDT] - ::item 31373
[27 April 2016 at 07:21:47 MDT] - ::emote 21808
[27 April 2016 at 07:22:03 MDT] - ::emote 25051
[27 April 2016 at 07:22:04 MDT] - ::emote 25052
[27 April 2016 at 07:22:05 MDT] - ::emote 25053
[27 April 2016 at 07:22:07 MDT] - ::emote 25054
[27 April 2016 at 07:22:08 MDT] - ::emote 25055
[27 April 2016 at 07:22:09 MDT] - ::emote 25056
[27 April 2016 at 07:22:11 MDT] - ::emote 25057
[27 April 2016 at 07:22:12 MDT] - ::emote 25058
[27 April 2016 at 07:22:13 MDT] - ::emote 25059
[27 April 2016 at 07:22:17 MDT] - ::emote 25060
[27 April 2016 at 07:22:19 MDT] - ::emote 25061
[27 April 2016 at 07:22:21 MDT] - ::emote 25062
[27 April 2016 at 07:22:23 MDT] - ::emote 25063
[27 April 2016 at 07:22:24 MDT] - ::emote 25064
[27 April 2016 at 07:22:26 MDT] - ::emote 25065
[27 April 2016 at 07:22:27 MDT] - ::emote 25066
[27 April 2016 at 07:22:29 MDT] - ::emote 25067
[27 April 2016 at 07:22:35 MDT] - ::emote 25067
[27 April 2016 at 07:22:37 MDT] - ::emote 25068
[27 April 2016 at 07:22:38 MDT] - ::emote 25069
[27 April 2016 at 07:22:42 MDT] - ::emote 25070
[27 April 2016 at 07:22:44 MDT] - ::emote 25071
[27 April 2016 at 07:22:46 MDT] - ::emote 25072
[27 April 2016 at 07:22:47 MDT] - ::emote 25073
[27 April 2016 at 07:22:48 MDT] - ::emote 25074
[27 April 2016 at 07:22:55 MDT] - ::emote 25108
[27 April 2016 at 07:22:56 MDT] - ::emote 25107
[27 April 2016 at 07:22:58 MDT] - ::emote 25106
[27 April 2016 at 07:22:59 MDT] - ::emote 25105
[27 April 2016 at 07:23:00 MDT] - ::emote 25104
[27 April 2016 at 07:23:02 MDT] - ::emote 25103
[27 April 2016 at 07:23:03 MDT] - ::emote 25102
[27 April 2016 at 07:23:04 MDT] - ::emote 25101
[27 April 2016 at 07:23:05 MDT] - ::emote 25100
[27 April 2016 at 07:23:08 MDT] - ::emote 25099
[27 April 2016 at 07:23:10 MDT] - ::emote 25098
[27 April 2016 at 07:23:11 MDT] - ::emote 25097
[27 April 2016 at 07:23:12 MDT] - ::emote 25096
[27 April 2016 at 07:23:13 MDT] - ::emote 25095
[27 April 2016 at 07:23:15 MDT] - ::emote 25094
[27 April 2016 at 07:23:16 MDT] - ::emote 25093
[27 April 2016 at 07:23:17 MDT] - ::emote 25092
[27 April 2016 at 07:23:18 MDT] - ::emote 25091
[27 April 2016 at 07:23:20 MDT] - ::emote 25090
[27 April 2016 at 07:23:22 MDT] - ::emote 25089
[27 April 2016 at 07:23:24 MDT] - ::emote 25088
[27 April 2016 at 07:23:25 MDT] - ::emote 25087
[27 April 2016 at 07:23:26 MDT] - ::emote 25086
[27 April 2016 at 07:23:27 MDT] - ::emote 25085
[27 April 2016 at 07:23:29 MDT] - ::emote 25084
[27 April 2016 at 07:23:30 MDT] - ::emote 25083
[27 April 2016 at 07:23:31 MDT] - ::emote 25082
[27 April 2016 at 07:23:32 MDT] - ::emote 25081
[27 April 2016 at 07:23:45 MDT] - ::emote 25115
[27 April 2016 at 07:23:46 MDT] - ::emote 25116
[27 April 2016 at 07:23:47 MDT] - ::emote 25117
[27 April 2016 at 07:23:48 MDT] - ::emote 25118
[27 April 2016 at 07:23:49 MDT] - ::emote 25119
[27 April 2016 at 07:23:50 MDT] - ::emote 25120
[27 April 2016 at 07:23:51 MDT] - ::emote 25121
[27 April 2016 at 07:23:53 MDT] - ::emote 25122
[27 April 2016 at 07:23:54 MDT] - ::emote 25123
[27 April 2016 at 07:23:55 MDT] - ::emote 25124
[27 April 2016 at 07:23:56 MDT] - ::emote 25125
[27 April 2016 at 07:23:57 MDT] - ::emote 25126\
[27 April 2016 at 07:23:58 MDT] - ::emote 25126
[27 April 2016 at 07:24:00 MDT] - ::emote 25127
[27 April 2016 at 07:24:02 MDT] - ::emote 25128
[27 April 2016 at 07:24:04 MDT] - ::emote 25129
[27 April 2016 at 07:24:05 MDT] - ::emote 25130
[27 April 2016 at 07:24:14 MDT] - ::emote 25154
[27 April 2016 at 07:24:15 MDT] - ::emote 25155
[27 April 2016 at 07:24:16 MDT] - ::emote 25156
[27 April 2016 at 07:24:18 MDT] - ::emote 25157
[27 April 2016 at 07:24:19 MDT] - ::emote 25158
[27 April 2016 at 07:24:20 MDT] - ::emote 25159
[27 April 2016 at 07:24:22 MDT] - ::emote 25160
[27 April 2016 at 07:24:24 MDT] - ::emote 25161
[27 April 2016 at 07:24:25 MDT] - ::emote 25162
[27 April 2016 at 07:24:26 MDT] - ::emote 25163
[27 April 2016 at 07:24:27 MDT] - ::emote 25164
[27 April 2016 at 07:24:28 MDT] - ::emote 25165
[27 April 2016 at 07:24:29 MDT] - ::emote 25166
[27 April 2016 at 07:24:31 MDT] - ::emote 25165
[27 April 2016 at 07:24:32 MDT] - ::emote 25166
[27 April 2016 at 07:24:36 MDT] - ::emote 25165
[27 April 2016 at 07:24:39 MDT] - ::emote 25166
[27 April 2016 at 07:24:42 MDT] - ::emote 25167
[27 April 2016 at 07:24:46 MDT] - ::emote 25168
[27 April 2016 at 07:24:49 MDT] - ::emote 25167
[27 April 2016 at 07:24:53 MDT] - ::emote 25168
[27 April 2016 at 07:24:57 MDT] - ::emote 25167
[27 April 2016 at 07:25:01 MDT] - ::emote 25169
[27 April 2016 at 07:25:07 MDT] - ::emote 25170
[27 April 2016 at 07:25:10 MDT] - ::emote 25169
[27 April 2016 at 07:25:12 MDT] - ::emote 25169
[27 April 2016 at 07:25:17 MDT] - ::emote 25168
[27 April 2016 at 07:25:21 MDT] - ::emote 25167
[27 April 2016 at 07:25:25 MDT] - ::emote 25169
[27 April 2016 at 07:26:05 MDT] - ::item 32645
[27 April 2016 at 07:26:19 MDT] - ::bank 
[27 April 2016 at 07:31:09 MDT] - ::bank 
[27 April 2016 at 07:43:01 MDT] - ::item 19476
[27 April 2016 at 07:45:14 MDT] - ::item 19476
[27 April 2016 at 07:53:02 MDT] - ::tele 3170 2982
[27 April 2016 at 07:53:17 MDT] - ::tele 0,52,46,35,30
[27 April 2016 at 07:54:30 MDT] - ::tele 0,52,46,32,24
[27 April 2016 at 07:54:36 MDT] - ::coords 
[27 April 2016 at 08:01:08 MDT] - ::god 
[27 April 2016 at 08:02:32 MDT] - ::item 2566
[27 April 2016 at 08:02:42 MDT] - ::item 23643
[27 April 2016 at 08:02:56 MDT] - ::item 19476
[27 April 2016 at 10:47:13 MDT] - ::item 2566
[27 April 2016 at 10:49:24 MDT] - ::item 19760
[27 April 2016 at 10:50:15 MDT] - ::item 19477
[27 April 2016 at 10:51:39 MDT] - ::item 19760
[27 April 2016 at 10:52:13 MDT] - ::item 19478
[27 April 2016 at 10:52:39 MDT] - ::item 19477
[27 April 2016 at 10:53:53 MDT] - ::item 19477
[27 April 2016 at 10:54:30 MDT] - ::emote 8939
[27 April 2016 at 10:55:55 MDT] - ::item 19760
[27 April 2016 at 11:08:34 MDT] - ::item 6739
[27 April 2016 at 11:08:56 MDT] - ::item 3867
[27 April 2016 at 11:15:38 MDT] - ::item 1706
[27 April 2016 at 11:15:43 MDT] - ::item 10362
[27 April 2016 at 11:15:46 MDT] - ::item 11113
[27 April 2016 at 11:15:49 MDT] - ::item 11126
[27 April 2016 at 11:15:51 MDT] - ::item 11190
[27 April 2016 at 11:15:55 MDT] - ::item 20653
[27 April 2016 at 11:16:00 MDT] - ::item 13288
[27 April 2016 at 11:16:05 MDT] - ::item 23643
[27 April 2016 at 11:16:09 MDT] - ::item 6102
[27 April 2016 at 11:18:25 MDT] - ::item 11126
[27 April 2016 at 11:18:28 MDT] - ::item 11127
[27 April 2016 at 11:18:30 MDT] - ::item 11128
[27 April 2016 at 11:18:34 MDT] - ::item 11125
[27 April 2016 at 11:18:37 MDT] - ::item 11124
[27 April 2016 at 11:19:13 MDT] - ::item 6103
[27 April 2016 at 11:19:14 MDT] - ::item 6104
[27 April 2016 at 11:19:21 MDT] - ::item 6101
[27 April 2016 at 11:19:25 MDT] - ::item 6100
[27 April 2016 at 11:19:53 MDT] - ::bank 
[27 April 2016 at 11:25:49 MDT] - ::tele 0,48,51,8,2
[27 April 2016 at 11:38:59 MDT] - ::item 33802
[27 April 2016 at 11:39:38 MDT] - ::item 337788
[27 April 2016 at 11:39:40 MDT] - ::item 33778
[27 April 2016 at 11:40:02 MDT] - ::item 33798
[27 April 2016 at 11:40:14 MDT] - ::item 33717
[27 April 2016 at 11:40:32 MDT] - ::item 33785
[27 April 2016 at 11:40:50 MDT] - ::item 33782
[27 April 2016 at 11:41:03 MDT] - ::item 33783
[27 April 2016 at 11:41:04 MDT] - ::item 33784
[27 April 2016 at 11:41:24 MDT] - ::item 28017
[27 April 2016 at 11:41:49 MDT] - ::item 12503
[27 April 2016 at 11:43:17 MDT] - ::item 30031
[27 April 2016 at 11:43:21 MDT] - ::item 30032
[27 April 2016 at 11:43:22 MDT] - ::item 30033
[27 April 2016 at 11:43:28 MDT] - ::item 30034
[27 April 2016 at 11:43:30 MDT] - ::item 30035
[27 April 2016 at 11:43:33 MDT] - ::item 30036
[27 April 2016 at 11:47:53 MDT] - ::item 30036
[27 April 2016 at 11:48:31 MDT] - ::item 30035
[27 April 2016 at 11:48:32 MDT] - ::item 30034
[27 April 2016 at 11:48:33 MDT] - ::item 30033
[27 April 2016 at 11:48:34 MDT] - ::item 30032
[27 April 2016 at 11:48:35 MDT] - ::item 30031
[27 April 2016 at 11:51:53 MDT] - ::tele 0,55,51,46,45
[27 April 2016 at 11:51:58 MDT] - ::tele 0,55,51,47,36
[27 April 2016 at 11:53:19 MDT] - ::god 
[27 April 2016 at 11:58:14 MDT] - ::item 21736
[27 April 2016 at 11:58:24 MDT] - ::item 21744
[27 April 2016 at 11:58:26 MDT] - ::item 21752
[27 April 2016 at 11:58:27 MDT] - ::item 21760
[27 April 2016 at 11:58:48 MDT] - ::bank 
[27 April 2016 at 11:58:56 MDT] - ::item 4708
[27 April 2016 at 11:58:57 MDT] - ::item 4710
[27 April 2016 at 11:58:58 MDT] - ::item 4712
[27 April 2016 at 11:58:59 MDT] - ::item 4714
[27 April 2016 at 11:59:15 MDT] - ::item 4716
[27 April 2016 at 11:59:16 MDT] - ::item 4718
[27 April 2016 at 11:59:18 MDT] - ::item 4720
[27 April 2016 at 11:59:19 MDT] - ::item 4722
[27 April 2016 at 11:59:20 MDT] - ::item 4724
[27 April 2016 at 11:59:21 MDT] - ::item 4726
[27 April 2016 at 11:59:22 MDT] - ::item 4728
[27 April 2016 at 11:59:23 MDT] - ::item 4730
[27 April 2016 at 11:59:25 MDT] - ::item 4732
[27 April 2016 at 11:59:26 MDT] - ::item 4734
[27 April 2016 at 11:59:27 MDT] - ::item 4736
[27 April 2016 at 11:59:28 MDT] - ::item 4738
[27 April 2016 at 11:59:29 MDT] - ::item 4740
[27 April 2016 at 11:59:30 MDT] - ::item 4742
[27 April 2016 at 11:59:31 MDT] - ::item 4744
[27 April 2016 at 11:59:34 MDT] - ::item 4746
[28 April 2016 at 12:00:11 MDT] - ::item 4738
[28 April 2016 at 12:00:15 MDT] - ::item 4745
[28 April 2016 at 12:01:31 MDT] - ::item 26482
[28 April 2016 at 12:01:39 MDT] - ::item 26482
[28 April 2016 at 12:01:52 MDT] - ::item 25895
[28 April 2016 at 12:01:54 MDT] - ::item 25918
[28 April 2016 at 12:02:12 MDT] - ::item 4745
[28 April 2016 at 12:02:14 MDT] - ::item 4747
[28 April 2016 at 12:02:15 MDT] - ::item 4749
[28 April 2016 at 12:02:16 MDT] - ::item 4751
[28 April 2016 at 12:02:18 MDT] - ::item 4753
[28 April 2016 at 12:02:20 MDT] - ::item 4755
[28 April 2016 at 12:02:21 MDT] - ::item 4757
[28 April 2016 at 12:02:23 MDT] - ::item 4759
[28 April 2016 at 12:03:40 MDT] - ::tele 0,72,79,7,16
[28 April 2016 at 12:03:59 MDT] - ::bank 
[28 April 2016 at 12:13:48 MDT] - ::tele 0,55,51,47,40
[28 April 2016 at 12:14:01 MDT] - ::god 
[28 April 2016 at 12:14:03 MDT] - ::tele 0,55,51,53,34
[28 April 2016 at 12:15:09 MDT] - ::tele 0,55,51,46,14
[28 April 2016 at 12:18:16 MDT] - ::rolll 
[28 April 2016 at 12:18:25 MDT] - ::rolll 
[28 April 2016 at 12:18:44 MDT] - ::rolll 
[28 April 2016 at 12:18:46 MDT] - ::rolll 
[28 April 2016 at 12:18:47 MDT] - ::rolll 
[28 April 2016 at 12:18:48 MDT] - ::rolll 
[28 April 2016 at 12:18:52 MDT] - ::rolll 
[28 April 2016 at 12:18:56 MDT] - ::rolll 
[28 April 2016 at 12:19:11 MDT] - ::rolll 
[28 April 2016 at 12:19:13 MDT] - ::rolll 
[28 April 2016 at 12:19:16 MDT] - ::rolll 
[28 April 2016 at 12:19:18 MDT] - ::rolll 
[28 April 2016 at 12:19:19 MDT] - ::rolll 
[28 April 2016 at 12:19:20 MDT] - ::rolll 
[28 April 2016 at 12:19:20 MDT] - ::rolll 
[28 April 2016 at 12:19:21 MDT] - ::rolll 
[28 April 2016 at 12:19:23 MDT] - ::rolll 
[28 April 2016 at 12:19:24 MDT] - ::rolll 
[28 April 2016 at 12:19:24 MDT] - ::rolll 
[28 April 2016 at 12:19:25 MDT] - ::rolll 
[28 April 2016 at 12:19:26 MDT] - ::rolll 
[28 April 2016 at 12:19:26 MDT] - ::rolll 
[28 April 2016 at 12:19:27 MDT] - ::rolll 
[28 April 2016 at 12:19:28 MDT] - ::rolll 
[28 April 2016 at 12:19:28 MDT] - ::rolll 
[28 April 2016 at 12:19:29 MDT] - ::rolll 
[28 April 2016 at 12:19:29 MDT] - ::rolll 
[28 April 2016 at 12:19:30 MDT] - ::rolll 
[28 April 2016 at 12:19:30 MDT] - ::rolll 
[28 April 2016 at 12:19:30 MDT] - ::rolll 
[28 April 2016 at 12:19:30 MDT] - ::rolll 
[28 April 2016 at 12:19:31 MDT] - ::rolll 
[28 April 2016 at 12:19:31 MDT] - ::rolll 
[28 April 2016 at 12:19:31 MDT] - ::rolll 
[28 April 2016 at 12:19:31 MDT] - ::rolll 
[28 April 2016 at 12:19:31 MDT] - ::rolll 
[28 April 2016 at 12:19:33 MDT] - ::rolll 
[28 April 2016 at 12:19:33 MDT] - ::rolll 
[28 April 2016 at 12:19:34 MDT] - ::rolll 
[28 April 2016 at 12:19:35 MDT] - ::rolll 
[28 April 2016 at 12:19:35 MDT] - ::rolll 
[28 April 2016 at 12:19:36 MDT] - ::rolll 
[28 April 2016 at 12:19:37 MDT] - ::rolll 
[28 April 2016 at 12:19:38 MDT] - ::rolll 
[28 April 2016 at 12:19:38 MDT] - ::rolll 
[28 April 2016 at 12:19:39 MDT] - ::rolll 
[28 April 2016 at 12:19:40 MDT] - ::rolll 
[28 April 2016 at 12:19:40 MDT] - ::rolll 
[28 April 2016 at 12:19:41 MDT] - ::rolll 
[28 April 2016 at 12:19:42 MDT] - ::rolll 
[28 April 2016 at 12:19:42 MDT] - ::rolll 
[28 April 2016 at 12:19:43 MDT] - ::rolll 
[28 April 2016 at 12:19:43 MDT] - ::rolll 
[28 April 2016 at 12:19:44 MDT] - ::rolll 
[28 April 2016 at 12:19:44 MDT] - ::rolll 
[28 April 2016 at 12:19:44 MDT] - ::rolll 
[28 April 2016 at 12:19:45 MDT] - ::rolll 
[28 April 2016 at 12:19:52 MDT] - ::rolll 
[28 April 2016 at 12:19:53 MDT] - ::rolll 
[28 April 2016 at 12:19:54 MDT] - ::rolll 
[28 April 2016 at 12:19:54 MDT] - ::rolll 
[28 April 2016 at 12:19:55 MDT] - ::rolll 
[28 April 2016 at 12:19:55 MDT] - ::rolll 
[28 April 2016 at 12:19:56 MDT] - ::rolll 
[28 April 2016 at 12:19:57 MDT] - ::rolll 
[28 April 2016 at 12:19:57 MDT] - ::rolll 
[28 April 2016 at 12:19:58 MDT] - ::rolll 
[28 April 2016 at 12:19:58 MDT] - ::rolll 
[28 April 2016 at 12:19:59 MDT] - ::rolll 
[28 April 2016 at 12:19:59 MDT] - ::rolll 
[28 April 2016 at 12:20:00 MDT] - ::rolll 
[28 April 2016 at 12:20:01 MDT] - ::rolll 
[28 April 2016 at 12:20:01 MDT] - ::rolll 
[28 April 2016 at 12:20:02 MDT] - ::rolll 
[28 April 2016 at 12:20:02 MDT] - ::rolll 
[28 April 2016 at 12:20:03 MDT] - ::rolll 
[28 April 2016 at 12:20:03 MDT] - ::rolll 
[28 April 2016 at 12:20:03 MDT] - ::rolll 
[28 April 2016 at 12:20:03 MDT] - ::rolll 
[28 April 2016 at 12:20:03 MDT] - ::rolll 
[28 April 2016 at 12:20:04 MDT] - ::rolll 
[28 April 2016 at 12:20:04 MDT] - ::rolll 
[28 April 2016 at 12:20:04 MDT] - ::rolll 
[28 April 2016 at 12:20:04 MDT] - ::rolll 
[28 April 2016 at 12:20:04 MDT] - ::rolll 
[28 April 2016 at 12:20:05 MDT] - ::rolll 
[28 April 2016 at 12:20:05 MDT] - ::rolll 
[28 April 2016 at 12:20:05 MDT] - ::rolll 
[28 April 2016 at 12:20:05 MDT] - ::rolll 
[28 April 2016 at 12:20:05 MDT] - ::rolll 
[28 April 2016 at 12:20:05 MDT] - ::rolll 
[28 April 2016 at 12:20:06 MDT] - ::rolll 
[28 April 2016 at 12:20:30 MDT] - ::home 
[28 April 2016 at 12:32:27 MDT] - ::item 21512
[28 April 2016 at 12:33:04 MDT] - ::item 33803
[28 April 2016 at 12:33:44 MDT] - ::tele 0,44,53,9,58
[28 April 2016 at 01:46:28 MDT] - ::bank 
[28 April 2016 at 01:54:44 MDT] - ::item 30144
[28 April 2016 at 01:54:54 MDT] - ::item 30452
[28 April 2016 at 01:54:56 MDT] - ::item 30458
[28 April 2016 at 11:11:55 MDT] - ::inter 1506
[28 April 2016 at 11:15:35 MDT] - ::tele 0,45,53,18,40
[28 April 2016 at 11:15:37 MDT] - ::tele 0,45,53,42,42
[28 April 2016 at 11:15:40 MDT] - ::tele 0,45,53,52,55
[28 April 2016 at 11:16:23 MDT] - ::item 12158 1000
[28 April 2016 at 11:17:00 MDT] - ::item 2859 1
[28 April 2016 at 11:17:16 MDT] - ::item 2859 6
[28 April 2016 at 11:18:32 MDT] - ::item 2859 6
[28 April 2016 at 11:23:15 MDT] - ::skillsdial 12047
[28 April 2016 at 11:23:59 MDT] - ::skillsdial 2359
[28 April 2016 at 11:24:07 MDT] - ::skillsdial 12079
[28 April 2016 at 11:24:52 MDT] - ::skillsdial 12425
[28 April 2016 at 11:28:40 MDT] - ::skillsdial 12425
[28 April 2016 at 11:42:52 MDT] - ::skillsdial 12093
[28 April 2016 at 03:16:14 MDT] - ::item 12093 10
[28 April 2016 at 03:19:23 MDT] - ::tele 0,45,53,5,3
[28 April 2016 at 03:19:33 MDT] - ::tele 0,44,152,56,61
[28 April 2016 at 03:19:35 MDT] - ::tele 0,44,152,45,49
[28 April 2016 at 03:19:42 MDT] - ::tele 0,44,153,45,13
[28 April 2016 at 03:19:43 MDT] - ::tele 0,44,153,43,31
[28 April 2016 at 03:19:44 MDT] - ::tele 0,44,153,20,29
[28 April 2016 at 03:19:47 MDT] - ::tele 0,44,153,19,33
[28 April 2016 at 07:15:03 MDT] - ::bank 
[28 April 2016 at 07:16:01 MDT] - ::bank 
[28 April 2016 at 07:18:42 MDT] - ::bank 
[28 April 2016 at 07:19:31 MDT] - ::bank 
[28 April 2016 at 07:25:28 MDT] - ::inter 1556
[28 April 2016 at 07:25:36 MDT] - ::inter 1556
[28 April 2016 at 07:25:59 MDT] - ::item 33262
[28 April 2016 at 07:27:51 MDT] - ::bank 
[28 April 2016 at 07:30:53 MDT] - ::item 32077
[28 April 2016 at 07:30:54 MDT] - ::item 32078
[28 April 2016 at 07:30:54 MDT] - ::item 32079
[28 April 2016 at 07:32:00 MDT] - ::tele 0,27,83,37,22
[28 April 2016 at 07:34:17 MDT] - ::object 2672
[28 April 2016 at 07:34:32 MDT] - ::object 6648
[28 April 2016 at 07:34:54 MDT] - ::object 17480
[28 April 2016 at 07:35:15 MDT] - ::object 50195
[28 April 2016 at 07:35:19 MDT] - ::object 50203
[28 April 2016 at 07:35:35 MDT] - ::object 81727
[28 April 2016 at 07:35:38 MDT] - ::object 81726
[28 April 2016 at 07:35:39 MDT] - ::object 81725
[28 April 2016 at 07:35:41 MDT] - ::object 81726
[28 April 2016 at 07:35:41 MDT] - ::object 81727
[28 April 2016 at 07:36:12 MDT] - ::item 4018
[28 April 2016 at 07:36:20 MDT] - ::item 6713
[28 April 2016 at 07:36:21 MDT] - ::item 6714
[28 April 2016 at 07:36:51 MDT] - ::item 14478
[28 April 2016 at 07:37:14 MDT] - ::item 20084
[28 April 2016 at 07:38:40 MDT] - ::tele 0,29,50,1,18
[28 April 2016 at 07:38:46 MDT] - ::tele 0,28,50,60,34
[28 April 2016 at 07:38:50 MDT] - ::tele 0,28,50,50,47
[28 April 2016 at 07:38:51 MDT] - ::tele 0,28,50,45,51
[28 April 2016 at 07:39:03 MDT] - ::tele 0,39,142,7,7
[28 April 2016 at 07:41:25 MDT] - ::tele 0,43,43,13,24
[28 April 2016 at 07:41:33 MDT] - ::tele 0,43,43,4,31
[28 April 2016 at 07:41:42 MDT] - ::tele 0,43,43,1,18
[28 April 2016 at 07:42:24 MDT] - ::tele 0,36,59,41,27
[28 April 2016 at 07:44:17 MDT] - ::tele 2,38,41,16,61
[28 April 2016 at 07:44:28 MDT] - ::tele 2,38,41,23,36
[28 April 2016 at 07:44:50 MDT] - ::tele 2,38,42,39,3
[28 April 2016 at 07:45:00 MDT] - ::tele 2,39,42,5,3
[28 April 2016 at 07:45:23 MDT] - ::tele 2,39,41,20,44
[28 April 2016 at 07:45:25 MDT] - ::tele 2,39,41,35,44
[28 April 2016 at 07:45:26 MDT] - ::tele 2,39,41,49,44
[28 April 2016 at 07:46:08 MDT] - ::tele 2,38,41,59,6
[28 April 2016 at 07:46:12 MDT] - ::tele 2,38,41,62,12
[28 April 2016 at 07:46:28 MDT] - ::tele 2,39,41,10,44
[28 April 2016 at 07:46:30 MDT] - ::tele 2,39,41,9,58
[28 April 2016 at 07:46:31 MDT] - ::tele 2,39,42,8,6
[28 April 2016 at 07:46:34 MDT] - ::tele 2,38,42,63,18
[28 April 2016 at 07:46:48 MDT] - ::tele 2,39,42,16,30
[28 April 2016 at 07:47:06 MDT] - ::tele 2,39,42,19,44
[28 April 2016 at 07:47:09 MDT] - ::tele 1,39,42,19,44
[28 April 2016 at 07:47:10 MDT] - ::tele 0,39,42,19,44
[28 April 2016 at 07:47:10 MDT] - ::tele 0,39,42,19,44
[28 April 2016 at 07:47:10 MDT] - ::tele 1,39,42,19,44
[28 April 2016 at 07:47:11 MDT] - ::tele 2,39,42,19,44
[28 April 2016 at 07:47:12 MDT] - ::tele 2,39,42,26,49
[28 April 2016 at 07:47:15 MDT] - ::tele 2,39,42,18,39
[28 April 2016 at 07:47:17 MDT] - ::tele 2,39,42,18,43
